Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730416320000,0.00442500,0.00442800,0.00442500,0.00442800,0.004436,0.0044344,25.0,3.5777087639997506e-06,1
1730416380000,0.00443300,0.00443300,0.00443300,0.00443300,0.004433333333333333,0.0044344,0.0,3.5777087639997506e-06,0
1730416440000,0.00443500,0.00443900,0.00443500,0.00443900,0.004432333333333333,0.0044338,25.0,3.49284983931465e-06,0
1730416500000,0.00443900,0.00443900,0.00443900,0.00443900,0.004433333333333333,0.0044344,50.0,4.159326868617229e-06,1
1730416560000,0.00443900,0.00443900,0.00443900,0.00443900,0.004437000000000001,0.004435,50.0,4.6368092477480466e-06,1
1730416620000,0.00443900,0.00443900,0.00443900,0.00443900,0.004439,0.0044356000000000005,50.0,4.97995983919571e-06,1
1730416680000,0.00444600,0.00445400,0.00444600,0.00445400,0.004439,0.0044378,25.0,2.683281572999716e-06,1
1730416740000,0.00445700,0.00445800,0.00445700,0.00445800,0.004444,0.004442,25.0,6.708203932499095e-06,1
1730416800000,0.00446400,0.00446400,0.00446400,0.00446400,0.004450333333333333,0.004445800000000001,50.0,9.418067742376724e-06,1
1730416860000,0.00446400,0.00446400,0.00446400,0.00446400,0.004458666666666666,0.0044507999999999995,75.0,1.1344602240713323e-05,1
1730416920000,0.00447000,0.00447000,0.00447000,0.00447000,0.004462,0.0044558,75.0,1.0305338422390564e-05,1
1730416980000,0.00447000,0.00447000,0.00447000,0.00447000,0.004466,0.004461999999999999,75.0,6.164414002969091e-06,1
1730417040000,0.00447000,0.00447000,0.00447000,0.00447000,0.004468000000000001,0.0044652,50.0,5.0199601592043935e-06,1
1730417100000,0.00447000,0.00447000,0.00447000,0.00447000,0.00447,0.0044676,25.0,3.2863353450309578e-06,1
1730417160000,0.00444300,0.00444300,0.00444300,0.00444300,0.00447,0.0044688,25.0,2.683281572999716e-06,1
1730417220000,0.00443800,0.00443900,0.00443500,0.00443600,0.004461,0.0044646,0.0,1.2074767078498915e-05,0
1730417280000,0.00443700,0.00444200,0.00443700,0.00444200,0.004449666666666667,0.0044578,0.0,1.688786546606772e-05,0
1730417340000,0.00443300,0.00443300,0.00443300,0.00443300,0.0044403333333333335,0.004452199999999999,25.0,1.646815108019122e-05,0
1730417400000,0.00443400,0.00443700,0.00443400,0.00443700,0.004437,0.0044448000000000005,25.0,1.4686728703152363e-05,0
1730417460000,0.00443400,0.00443800,0.00443400,0.00443800,0.004437333333333334,0.0044382,50.0,4.207136793592373e-06,0
1730417520000,0.00443800,0.00443800,0.00443800,0.00443800,0.004436,0.0044372000000000005,75.0,3.271085446759063e-06,1
1730417580000,0.00443800,0.00443800,0.00443800,0.00443800,0.004437666666666667,0.004437600000000001,50.0,3.2093613071760605e-06,0
1730417640000,0.00443800,0.00443800,0.00443800,0.00443800,0.004438,0.0044368,50.0,2.1679483388677876e-06,1
1730417700000,0.00443400,0.00443600,0.00443400,0.00443600,0.004438,0.0044378,25.0,4.472135955000173e-07,1
1730417760000,0.00443500,0.00443900,0.00443500,0.00443600,0.004437333333333334,0.0044376,0.0,8.944271910000346e-07,0
1730417820000,0.00443100,0.00443600,0.00443100,0.00443600,0.004436666666666666,0.0044372,0.0,1.0954451150104776e-06,0
1730417880000,0.00443300,0.00443300,0.00443300,0.00443300,0.004436,0.004436799999999999,0.0,1.0954451150104776e-06,0
1730417940000,0.00443300,0.00443300,0.00443300,0.00443300,0.004435000000000001,0.004435799999999999,0.0,1.7888543819997298e-06,0
1730418000000,0.00443300,0.00443300,0.00443300,0.00443300,0.0044340000000000004,0.0044348,0.0,1.6431676725152413e-06,0
1730418060000,0.00443300,0.00443300,0.00443300,0.00443300,0.004433,0.0044342,0.0,1.6431676725152413e-06,0
1730418120000,0.00443000,0.00443000,0.00443000,0.00443000,0.004433,0.0044336,0.0,1.341640786499664e-06,0
1730418180000,0.00442400,0.00442400,0.00442400,0.00442400,0.004432,0.0044324,0.0,1.341640786500052e-06,0
1730418240000,0.00441000,0.00441200,0.00441000,0.00441200,0.004429,0.004430600000000001,0.0,3.911521443121743e-06,0
1730418300000,0.00441300,0.00441600,0.00441200,0.00441300,0.004422,0.0044264,0.0,8.848728722251632e-06,0
1730418360000,0.00441400,0.00442300,0.00441400,0.00442300,0.004416333333333334,0.0044224,25.0,9.607288899580331e-06,0
1730418420000,0.00442300,0.00442300,0.00442300,0.00442300,0.004416,0.0044204,50.0,7.700649323271244e-06,0
1730418480000,0.00442500,0.00442500,0.00442500,0.00442500,0.004419666666666666,0.004419,50.0,5.958187643906337e-06,0
