Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730416200000,2.40200000,2.40200000,2.40200000,2.40200000,2.3939999999999997,2.3992000000000004,50.0,0.007823042886243197,0
1730416260000,2.40300000,2.40500000,2.40300000,2.40500000,2.398,2.3982,75.0,0.006833739825307985,0
1730416320000,2.40600000,2.40800000,2.40600000,2.40800000,2.4019999999999997,2.3977999999999997,100.0,0.006220932405998285,1
1730416380000,2.40900000,2.41200000,2.40900000,2.41200000,2.405,2.4013999999999998,100.0,0.005770615218501426,1
1730416440000,2.41400000,2.42000000,2.41400000,2.42000000,2.408333333333333,2.4052,100.0,0.005069516742254567,1
1730416500000,2.42200000,2.42300000,2.42200000,2.42300000,2.4133333333333336,2.4093999999999998,100.0,0.006985699678629157,1
1730416560000,2.42300000,2.42300000,2.42300000,2.42300000,2.4183333333333334,2.4135999999999997,100.0,0.007700649323271454,1
1730416620000,2.42300000,2.42300000,2.42300000,2.42300000,2.422,2.4172000000000002,75.0,0.006833739825308008,1
1730416680000,2.41200000,2.42100000,2.41200000,2.42100000,2.423,2.4202000000000004,50.0,0.004764451699828692,1
1730416740000,2.42400000,2.42900000,2.42400000,2.42900000,2.422333333333333,2.4219999999999997,25.0,0.0014142135623731748,1
1730416800000,2.43000000,2.43100000,2.42900000,2.43100000,2.4243333333333332,2.4238,25.0,0.003033150177620579,1
1730416860000,2.43300000,2.43600000,2.43300000,2.43500000,2.427,2.4254,50.0,0.004335896677735774,1
1730416920000,2.43300000,2.43500000,2.43300000,2.43500000,2.4316666666666666,2.4278000000000004,75.0,0.0057619441163552325,1
1730416980000,2.43700000,2.43800000,2.43700000,2.43800000,2.433666666666667,2.4302,75.0,0.0057619441163552785,1
1730417040000,2.43800000,2.43800000,2.43800000,2.43800000,2.436,2.4336,75.0,0.003577708763999772,1
1730417100000,2.43800000,2.44200000,2.43800000,2.44200000,2.437,2.4354000000000005,50.0,0.0028809720581776392,1
1730417160000,2.44200000,2.44200000,2.44200000,2.44200000,2.4393333333333334,2.4376,50.0,0.0028809720581776392,1
1730417220000,2.43400000,2.43400000,2.43400000,2.43400000,2.440666666666667,2.439,50.0,0.0030000000000000395,1
1730417280000,2.43400000,2.43400000,2.43400000,2.43400000,2.4393333333333334,2.4388000000000005,25.0,0.003346640106136305,0
1730417340000,2.43400000,2.43400000,2.43400000,2.43400000,2.436666666666667,2.438,25.0,0.0040000000000000036,0
1730417400000,2.43400000,2.43400000,2.43400000,2.43400000,2.434,2.4372,0.0,0.004381780460041333,0
1730417460000,2.43000000,2.43300000,2.43000000,2.43300000,2.434,2.4356,0.0,0.0035777087639996667,0
1730417520000,2.43300000,2.43300000,2.43300000,2.43300000,2.433666666666667,2.4338,0.0,0.0004472135955001073,0
1730417580000,2.43300000,2.43300000,2.43300000,2.43300000,2.433333333333333,2.4335999999999998,0.0,0.000547722557505349,0
1730417640000,2.42400000,2.42400000,2.42400000,2.42400000,2.433,2.4334,0.0,0.000547722557505349,0
1730417700000,2.41900000,2.41900000,2.41500000,2.41500000,2.4299999999999997,2.4314,0.0,0.00415932686861709,0
1730417760000,2.41700000,2.41700000,2.41200000,2.41200000,2.424,2.4275999999999995,0.0,0.00804984471899915,0
1730417820000,2.41200000,2.41200000,2.41200000,2.41200000,2.4170000000000003,2.4233999999999996,0.0,0.009813256340277606,0
1730417880000,2.41100000,2.41100000,2.41100000,2.41100000,2.413,2.4192,0.0,0.009148770409186097,0
1730417940000,2.41300000,2.41300000,2.41300000,2.41300000,2.4116666666666666,2.4148,0.0,0.005357238094391536,0
1730418000000,2.40700000,2.40900000,2.40600000,2.40900000,2.4120000000000004,2.4126000000000003,25.0,0.0015165750888103187,0
1730418060000,2.41100000,2.41100000,2.41100000,2.41100000,2.411,2.4113999999999995,25.0,0.0015165750888103187,0
1730418120000,2.41100000,2.41100000,2.41100000,2.41100000,2.4109999999999996,2.4112,50.0,0.0014832396974191339,0
1730418180000,2.41100000,2.41100000,2.41100000,2.41100000,2.4103333333333334,2.411,50.0,0.0014142135623730963,0
1730418240000,2.40700000,2.40700000,2.40700000,2.40700000,2.411,2.4109999999999996,25.0,0.0014142135623730963,0
1730418300000,2.40800000,2.40800000,2.40800000,2.40800000,2.409666666666667,2.4097999999999997,25.0,0.0017888543819998583,0
1730418360000,2.40800000,2.40800000,2.40800000,2.40800000,2.4086666666666665,2.4096,25.0,0.0019493588689618172,0
1730418420000,2.40800000,2.40800000,2.40800000,2.40800000,2.407666666666666,2.409,25.0,0.001870828693387002,0
1730418480000,2.40800000,2.40800000,2.40800000,2.40800000,2.408,2.4083999999999994,25.0,0.0015165750888103335,0
